department_name,department_abbr,department_url,course_num,course_name,course_credit_type,course_myplan_url
Orthodontics (ORTHO),ORTHO,https://www.washington.edu/students/timeschd/WIN2021/orthod.html,ORTHO449,DIR STDYS IN ORTHO,,https://myplan.uw.edu/course/#/courses/ORTHO449
Orthodontics (ORTHO),ORTHO,https://www.washington.edu/students/timeschd/WIN2021/orthod.html,ORTHO550P,P-DIR STDYS ORTHO,,https://myplan.uw.edu/course/#/courses/ORTHO550P
Orthodontics (ORTHO),ORTHO,https://www.washington.edu/students/timeschd/WIN2021/orthod.html,ORTHO552,JOURNAL CLUB,,https://myplan.uw.edu/course/#/courses/ORTHO552
Orthodontics (ORTHO),ORTHO,https://www.washington.edu/students/timeschd/WIN2021/orthod.html,ORTHO560,ORTHO SEMINAR,,https://myplan.uw.edu/course/#/courses/ORTHO560
Orthodontics (ORTHO),ORTHO,https://www.washington.edu/students/timeschd/WIN2021/orthod.html,ORTHO564,ORTHO THEORY,,https://myplan.uw.edu/course/#/courses/ORTHO564
Orthodontics (ORTHO),ORTHO,https://www.washington.edu/students/timeschd/WIN2021/orthod.html,ORTHO568,PRAC MGMT,,https://myplan.uw.edu/course/#/courses/ORTHO568
Orthodontics (ORTHO),ORTHO,https://www.washington.edu/students/timeschd/WIN2021/orthod.html,ORTHO575,INTERCEPTIVE ORTHO,,https://myplan.uw.edu/course/#/courses/ORTHO575
Orthodontics (ORTHO),ORTHO,https://www.washington.edu/students/timeschd/WIN2021/orthod.html,ORTHO582,ADULT ORTHO SEM,,https://myplan.uw.edu/course/#/courses/ORTHO582
Orthodontics (ORTHO),ORTHO,https://www.washington.edu/students/timeschd/WIN2021/orthod.html,ORTHO584,CRANOFACIAL ANOMAL,,https://myplan.uw.edu/course/#/courses/ORTHO584
Orthodontics (ORTHO),ORTHO,https://www.washington.edu/students/timeschd/WIN2021/orthod.html,ORTHO585,SURG ORTHO,,https://myplan.uw.edu/course/#/courses/ORTHO585
Orthodontics (ORTHO),ORTHO,https://www.washington.edu/students/timeschd/WIN2021/orthod.html,ORTHO591,ADV TPCS ORALB I,,https://myplan.uw.edu/course/#/courses/ORTHO591
Orthodontics (ORTHO),ORTHO,https://www.washington.edu/students/timeschd/WIN2021/orthod.html,ORTHO599,BIOMECHANICS,,https://myplan.uw.edu/course/#/courses/ORTHO599
Orthodontics (ORTHO),ORTHO,https://www.washington.edu/students/timeschd/WIN2021/orthod.html,ORTHO600,INDEPNDNT STDY/RSCH ,,https://myplan.uw.edu/course/#/courses/ORTHO600
Orthodontics (ORTHO),ORTHO,https://www.washington.edu/students/timeschd/WIN2021/orthod.html,ORTHO631,MINOR TOOTH,,https://myplan.uw.edu/course/#/courses/ORTHO631
Orthodontics (ORTHO),ORTHO,https://www.washington.edu/students/timeschd/WIN2021/orthod.html,ORTHO660P,P-CLINICAL ORTHO,,https://myplan.uw.edu/course/#/courses/ORTHO660P
Orthodontics (ORTHO),ORTHO,https://www.washington.edu/students/timeschd/WIN2021/orthod.html,ORTHO682,ADULT ORTHO CLINIC,,https://myplan.uw.edu/course/#/courses/ORTHO682
